file,livetime,date,time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,datetime,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq,Detector,Comments,Action,Gain,Run,CSD,Inj (A),Extr (A),Cent (A),Sext (A),Inj (T),Extr (T),Cent (T),Sext (T),Inj Pres (-7),Oxygen %,Xenon %,Extr HV,Extr I,Puller HV,Puller I,Bias V,Bias I,28 GHz,18 GHz,14 GHz,JYB Bmin (T),JYB Ts
Run01.mca,92.962,5/20/2025,2:07:20 AM,9.998424,9.84 x 1.0161,4858,11215,1024,141.2203819,145.4136787,249.1977764,199,0.36925515,0.131541096,0.364522343,-0.009216044,0.000858173,0.009216044,0.000858173,1.303743902,0.171282911,108.5064219,10.1038271,1-sigma propagated from slope standard error,Run01_analysis.png,5/20/2025 2:07,2.42E-06,48.208,1.752001562,6.15E-05,66.882,3.078356667,0.000270702,71.427,3.634485702,0.000790998,76.945,4.400947152,2.53E-05,78.451,4.579752723,0.000655471,84.029,5.24202196,0.000280879,107.672,8,CdTe,,,10,1,1:50:00,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.27,8.76,,19.99,6.807,2,0.149,43,14.73,2002,302,0,,
Run03.mca,90.007,5/20/2025,3:03:24 AM,9.998424,9.84 x 1.0161,4168,9819,1024,148.0344893,151.703624,249.7219385,188,0.283227042,0.149420635,0.388622321,-0.008541913,0.000996373,0.008541913,0.000996373,1.105329326,0.201983378,117.0697969,13.65563313,1-sigma propagated from slope standard error,Run03_analysis.png,5/20/2025 3:03,2.57E-06,47.446,1.702401875,2.49E-05,66.115,3.031706449,0.000139182,71.431,3.635168587,0.000534192,76.854,4.390142832,1.79E-05,78.268,4.558025353,0.000511845,83.685,5.201179254,0.000370196,107.745,8,,,changing 28 GHz,10,3,3:05:46,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.35,8.76,,19.99,7.09,2,0.191,43,15.73,1994,0,0,,
Run04.mca,90.027,5/20/2025,3:08:17 AM,9.998424,9.84 x 1.0161,6732,15099,1024,133.8821123,135.9787608,249.7219385,218,0.446033474,0.081441761,0.286698188,-0.007763161,0.000588667,0.007763161,0.000588667,1.4252122,0.115173319,128.8135006,9.767705167,1-sigma propagated from slope standard error,Run04_analysis.png,5/20/2025 3:08,2.54E-06,46.511,1.641541366,0.000111717,66.225,3.038396833,0.00042206,71.327,3.617413572,0.000990408,76.948,4.401303339,3.06E-05,78.266,4.557787895,0.000720358,83.771,5.21138993,0.000263096,107.607,8,,,,10,4,3:09:54,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.33,8.76,,19.99,7.509,2,0.137,43,15.89,3005,0,0,,
Run05.mca,90.02,5/20/2025,3:12:28 AM,9.998424,9.84 x 1.0161,9448,21187,1024,143.8411924,147.5103272,249.7219385,196,0.508568541,0.06747341,0.26109196,-0.008910133,0.00062884,0.008910133,0.00062884,1.983311886,0.126282404,112.2317725,7.920848152,1-sigma propagated from slope standard error,Run05_analysis.png,5/20/2025 3:12,2.72E-06,46.509,1.641411183,0.000112037,66.99,3.084925407,0.000404273,71.221,3.599317115,0.000949115,76.849,4.389549188,3.19E-05,78.728,4.6126406,0.000621564,83.767,5.210915015,0.000269832,107.534,8,,"also spreadsheet has sext = 460 instead of actual 440. does this matter?; on spreadsheet, min field at center is NOT at physical location of 0; the calculated T on K2 matches the min field on spreadsheet at location 0; so which one is correct",,10,5,3:14:06,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.41,8.76,,19.99,7.662,2,0.28,43,20.96,4021,0,0,,
Run06.mca,93.956,5/20/2025,3:18:08 AM,9.998424,9.84 x 1.0161,2369,5353,1024,145.9378408,151.703624,249.1977764,183,0.302568824,0.242686375,0.495346336,-0.011480825,0.001295604,0.011480825,0.001295604,1.008694408,0.261597403,87.10175107,9.829381424,1-sigma propagated from slope standard error,Run06_analysis.png,5/20/2025 3:18,2.70E-06,47.134,1.682093341,2.53E-05,66.553,3.058346339,0.000142743,71.222,3.599487836,0.000545454,76.755,4.378388681,1.83E-05,78.637,4.601836279,0.000480084,83.768,5.211033744,0.000361521,107.468,8,,,,10,6,3:19:55,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.29,8.76,,19.99,5.258,2,0.117,43,12.48,1007,0,0,,
Run07.mca,90.004,5/20/2025,3:27:04 AM,9.998424,9.84 x 1.0161,4364,10074,1024,144.8895166,146.9861651,236.6178858,172,0.322094729,0.140454741,0.37697102,-0.009926117,0.001104454,0.009926117,0.001104454,1.363117347,0.213777719,100.7443275,11.20956702,1-sigma propagated from slope standard error,Run07_analysis.png,5/20/2025 3:27,2.58E-06,47.752,1.722319859,6.40E-05,65.559,2.997889603,0.000306081,70.813,3.529662825,0.000919839,76.28,4.321992501,2.64E-05,78.825,4.624157293,0.00072858,84.032,5.242378147,0.000314021,107.879,8,,,changing pressure,10,7,3:28:44,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.43,9.08,,19.99,7.271,2,0.224,43,16.36,2005,0,0,,
Run08.mca,91.003,5/20/2025,3:31:55 AM,9.998424,9.84 x 1.0161,3953,10021,1024,139.1237334,153.2761104,249.7219385,184,0.39636087,0.159993015,0.402183018,-0.011618617,0.001062826,0.011618617,0.001062826,1.649113951,0.215961096,86.06876093,7.873234054,1-sigma propagated from slope standard error,Run08_analysis.png,5/20/2025 3:31,2.94E-06,47.289,1.692182516,5.62E-05,65.891,3.018082396,0.000296575,70.81,3.529150662,0.000921864,76.277,4.321636315,2.36E-05,78.637,4.601836279,0.00073533,84.029,5.24202196,0.00036574,107.604,8,,,,10,8,3:33:34,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.65,9.38,,19.99,8.178,2,0.484,43,17.83,1993,0,0,,
Run09.mca,92.003,5/20/2025,3:36:27 AM,9.998424,9.84 x 1.0161,4176,10740,1024,145.9378408,148.0344893,249.7219385,194,0.31642144,0.182099248,0.428947684,-0.009889006,0.001048971,0.009889006,0.001048971,1.331092356,0.21060911,101.1224015,10.72649972,1-sigma propagated from slope standard error,Run09_analysis.png,5/20/2025 3:36,3.54E-06,46.037,1.610688017,4.21E-05,66.554,3.058407161,0.000257529,71.428,3.634656423,0.000879777,76.851,4.389786645,2.17E-05,78.265,4.557669166,0.000741772,83.682,5.200823067,0.000443824,107.606,8,,unstable plasma (too much O),,10,9,3:38:05,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.82,9.58,,19.99,9,2,0.666,43,19.9,1995,0,0,,
Run10.mca,90.006,5/20/2025,3:41:28 AM,9.998424,9.84 x 1.0161,4427,9962,1024,128.6404912,151.1794619,249.7219385,187,0.400505871,0.136231869,0.371085766,-0.010629557,0.000956131,0.010629557,0.000956131,1.546172437,0.193122891,94.07729357,8.462271888,1-sigma propagated from slope standard error,Run10_analysis.png,5/20/2025 3:41,2.58E-06,47.291,1.692312699,8.52E-05,66.114,3.031645628,0.000317473,71.224,3.599829279,0.000816974,76.757,4.378626138,2.84E-05,78.266,4.557787895,0.000653186,83.858,5.221719336,0.000252988,107.539,8,,,,10,10,3:43:05,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.17,8.51,,19.99,6.45,2,0.079,43,14.05,1993,0,0,,
Run11.mca,112.78,5/20/2025,3:46:25 AM,9.998424,9.84 x 1.0161,5905,12815,1024,148.5586514,150.6552998,247.6252901,186,0.398079761,0.092761154,0.306217941,-0.008800695,0.000797797,0.008800695,0.000797797,1.275914801,0.160452317,113.6273871,10.30050537,1-sigma propagated from slope standard error,Run11_analysis.png,5/20/2025 3:46,1.98E-06,47.29,1.692247608,2.11E-05,65.335,2.98426555,8.90E-05,66.664,3.065097544,7.52E-05,66.883,3.078417489,0.000660602,76.851,4.389786645,0.000498496,83.595,5.190493662,0.00014272,107.061,8,,unstable plasma (too little O),,10,11,3:48:27,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,0.97,8.13,,19.99,5.01,2,0.015,43,11.36,2008,0,0,,
Run12.mca,98.929,5/20/2025,3:52:43 AM,9.998424,9.84 x 1.0161,4357,9913,1024,145.4136787,154.3244346,245.0044795,174,0.307304461,0.161955253,0.40476963,-0.010181076,0.001165511,0.010181076,0.001165511,1.380469363,0.234725429,98.2214453,11.24420773,1-sigma propagated from slope standard error,Run12_analysis.png,5/20/2025 3:52,2.45E-06,47.444,1.702271692,4.44E-05,66.224,3.038336011,0.000170639,70.812,3.529492104,0.000463763,76.565,4.355830209,1.52E-05,78.638,4.601955008,0.000282073,83.682,5.200823067,0.00020004,107.741,8,,lowered bias,changing Bmin,10,12,3:55:03,184.03,149.02,147.01,440,3.37,2.06,0.53,2.1,1.36,7.83,,19.99,4.442,2,0.038,12,7.41,2002,0,0,,
Run13.mca,92.966,5/20/2025,4:22:04 AM,9.998424,9.84 x 1.0161,3647,8438,1024,126.5438428,134.9304365,247.6252901,216,0.368730012,0.142203178,0.378856411,-0.008818145,0.000788721,0.008818145,0.000788721,0.924058478,0.153051419,113.4025378,10.14306514,1-sigma propagated from slope standard error,Run13_analysis.png,5/20/2025 4:22,2.64E-06,46.665,1.651565449,3.91E-05,66.11,3.031402341,0.000157401,70.911,3.546393513,0.000463997,76.371,4.332796822,1.56E-05,78.727,4.612521871,0.000394965,83.94,5.231455097,0.000215163,107.668,8,,,,10,13,4:23:45,184.03,149.03,150.97,440,3.36,2.05,0.5,2.1,1.39,8.73,,19.99,4.577,2,0.066,12,7.32,1996,0,0,,
Run14.mca,93.945,5/20/2025,4:34:40 AM,9.998424,9.84 x 1.0161,2932,7014,1024,140.6962197,142.7928682,248.6736143,202,0.283227585,0.224712673,0.476402981,-0.00970082,0.00109123,0.00970082,0.00109123,0.856264536,0.216041939,103.0840688,11.59576543,1-sigma propagated from slope standard error,Run14_analysis.png,5/20/2025 4:34,1.67E-06,46.353,1.631256916,3.60E-05,66.444,3.051716778,0.000149485,71.018,3.564660691,0.000462258,76.756,4.378507409,1.56E-05,78.545,4.59091323,0.000405007,83.595,5.190493662,0.000265637,107.673,8,,,,10,14,4:36:22,184.03,149.03,155,440,3.36,2.04,0.48,2.1,1.41,8.73,,19.99,4.456,2,0.108,12,7.98,2009,0,0,,
Run15.mca,92.983,5/20/2025,4:53:22 AM,9.998424,9.84 x 1.0161,2446,6128,1024,147.5103272,159.0418936,236.0937237,146,0.349687368,0.210595109,0.462082288,-0.015138259,0.001720346,0.015138259,0.001720346,1.743039477,0.341280862,66.05779531,7.506957412,1-sigma propagated from slope standard error,Run15_analysis.png,5/20/2025 4:53,2.24E-06,47.906,1.732343943,2.53E-05,66.226,3.038457654,0.000108899,70.917,3.54741784,0.000367721,76.472,4.344788431,1.31E-05,78.547,4.591150687,0.000358568,83.859,5.221838065,0.000278469,108.151,8,,"as Bmin drops, +3O increases, +7O decreases",,10,15,4:55:05,184.03,149.03,154.01,440,3.35,2.04,0.46,2.1,1.46,8.73,,19.99,4.095,2,0.066,12,8.01,2007,0,0,,
Run16.mca,91.035,5/20/2025,5:25:56 AM,9.998424,9.84 x 1.0161,4120,9075,1024,142.7928682,152.2277862,248.1494522,183,0.404545741,0.13991465,0.376112574,-0.011103719,0.001001312,0.011103719,0.001001312,1.562690187,0.202158679,90.0599153,8.121432385,1-sigma propagated from slope standard error,Run16_analysis.png,5/20/2025 5:25,2.61E-06,47.599,1.712360867,4.27E-05,66.665,3.065158366,0.000161266,71.019,3.564831413,0.000451518,76.567,4.356067666,1.53E-05,78.639,4.602073737,0.000382596,83.858,5.221719336,0.000202605,107.743,8,,back to starting values,,10,16,5:27:34,184.03,149.03,147.01,440,3.37,2.06,0.53,2.1,1.43,8.73,,19.99,4.505,2,0.043,12,7.66,1995,0,0,,
Run17.mca,103.847,5/21/2025,1:28:55 AM,9.998424,9.84 x 1.0161,2813,6701,1024,138.0754092,140.1720576,249.7219385,204,0.259637477,0.219794544,0.471137695,-0.008894205,0.001056744,0.008894205,0.001056744,0.616177731,0.207241975,112.4327556,13.35843845,1-sigma propagated from slope standard error,Run17_analysis.png,5/21/2025 1:28,8.37E-06,47.29,1.692247608,3.16E-05,66.003,3.024894423,0.000161826,70.501,3.476397781,0.000682132,76.47,4.344550973,4.02E-05,78.545,4.59091323,0.000566963,83.857,5.221600607,0.000160781,108.08,8,CdTe,,,10,17,1:31:13,135,105,102,300,2.48,1.46,0.41,1.43,0.87,11.03,,19.99,4.003,2,0.042,24,7.13,1996,0,0,,
Run18.mca,91.015,5/21/2025,2:01:53 AM,9.998424,9.84 x 1.0161,1805,4734,1024,132.8337881,189.967458,216.1755635,50,0.156334136,0.244010016,0.504159797,-0.027300098,0.009153811,0.027300098,0.009153811,4.079108171,1.85995734,36.62990476,12.28212466,1-sigma propagated from slope standard error,Run18_analysis.png,5/21/2025 2:01,9.20E-06,47.135,1.682158433,3.12E-05,66.773,3.071727106,0.000152679,71.018,3.564660691,0.000715424,76.661,4.367228174,4.06E-05,78.545,4.59091323,0.000616756,83.682,5.200823067,0.000167635,107.945,8,,,,10,18,2:03:32,135.07,105,105.98,300,2.47,1.46,0.38,1.43,0.85,11.03,,19.99,4.231,2,0.079,30,6.13,1999,0,0,,
Run19.mca,90.016,5/21/2025,2:08:05 AM,9.998424,9.84 x 1.0161,1175,3314,1024,134.4062744,176.3392432,199.9265381,45,0.225479254,0.260686211,0.522313269,-0.03976238,0.011238319,0.03976238,0.011238319,5.609211576,2.117758361,25.1494003,7.108150888,1-sigma propagated from slope standard error,Run19_analysis.png,5/21/2025 2:08,7.90E-06,47.291,1.692312699,1.42E-05,66.555,3.058467983,5.28E-05,70.606,3.494323517,0.000385368,76.471,4.344669702,2.82E-05,78.639,4.602073737,0.00049147,83.858,5.221719336,0.00021214,107.879,8,,,,10,19,2:10:47,135.03,105,110,300,2.47,1.45,0.35,1.43,0.88,11.03,,19.99,3.735,2,0.106,30,9.01,2006,0,0,,
Run20.mca,98.904,5/21/2025,2:16:14 AM,9.998424,9.84 x 1.0161,722,2391,1024,140.1720576,166.3801631,191.0157823,43,0.247072097,0.16887105,0.4208428,-0.031340393,0.008544317,0.031340393,0.008544317,3.333071422,1.525234582,31.90770437,8.698982885,1-sigma propagated from slope standard error,Run20_analysis.png,5/21/2025 2:16,8.62E-06,47.447,1.702466966,1.80E-05,66.886,3.078599954,6.65E-05,70.401,3.459325651,7.55E-05,70.815,3.530004268,0.000544803,76.665,4.367703089,0.000648318,83.599,5.190968577,0.00024736,107.814,8,,"plot intensity of charge state as function of field (x), counts on y axis, each charge state different color, see where lines cross over, integrate total counts",,10,20,2:18:02,135,105,114.02,300,2.46,1.44,0.33,1.43,0.86,11.03,,19.99,4.2,2,0.084,30,8.16,1979,0,0,,
Run21.mca,91.984,5/21/2025,2:30:09 AM,9.998424,9.84 x 1.0161,3264,7352,1024,145.9378408,148.0344893,245.0044795,184,0.267553305,0.225856425,0.477847636,-0.010257727,0.001258051,0.010257727,0.001258051,1.11223909,0.249203581,97.48748797,11.95627892,1-sigma propagated from slope standard error,Run21_analysis.png,5/21/2025 2:30,6.86E-06,46.353,1.631256916,3.45E-05,66.554,3.058407161,0.000182675,71.223,3.599658557,0.000673348,76.756,4.378507409,4.13E-05,78.265,4.557669166,0.000566271,83.507,5.180045528,0.000156216,107.877,8,,2D histogram,,10,21,2:32:00,135.12,105,97.99,300,2.49,1.47,0.43,1.43,0.84,11.03,,19.99,4.08,2,0.051,30,7.73,1991,0,0,,
Run22.mca,93.01,5/21/2025,2:36:15 AM,9.998424,9.84 x 1.0161,3921,8739,1024,149.6069756,154.8485967,248.6736143,178,0.32906247,0.143959274,0.381569358,-0.009835482,0.001058623,0.009835482,0.001058623,1.266144224,0.2149977,101.6726999,10.9433399,1-sigma propagated from slope standard error,Run22_analysis.png,5/21/2025 2:36,6.45E-06,46.195,1.620972466,4.15E-05,66.333,3.044965573,0.000179811,71.119,3.581903542,0.000660204,76.66,4.367109445,3.72E-05,78.357,4.568592216,0.000515761,83.681,5.200704339,0.000142343,107.943,8,,,,10,22,2:38:01,134.93,105,94.03,300,2.49,1.48,0.46,1.43,0.89,11.98,,19.99,3.89,2,0.043,30,7.38,1997,0,0,,
Run23.mca,100.907,5/21/2025,2:47:26 AM,9.998424,9.84 x 1.0161,5090,10855,1024,130.7371397,152.2277862,249.7219385,187,0.339706677,0.13026049,0.362861835,-0.009149125,0.0009378,0.009149125,0.0009378,1.30511109,0.190332925,109.300074,11.20342996,1-sigma propagated from slope standard error,Run23_analysis.png,5/21/2025 2:47,7.58E-06,46.981,1.672134349,5.99E-05,66.445,3.051777599,0.000280118,70.398,3.458813487,1.60E-05,71.838,3.704652155,0.000893027,76.567,4.356067666,0.000595828,83.771,5.21138993,0.000139452,107.607,8,,,,10,23,2:49:26,134.9,105,90,300,2.5,1.49,0.49,1.43,0.87,11.98,,19.99,4.3,2,0.01,30,6.54,2001,0,0,,
Run24.mca,91.022,5/21/2025,2:52:54 AM,9.998424,9.84 x 1.0161,4864,10342,1024,142.7928682,162.7110283,248.1494522,164,0.284545315,0.118798387,0.346792495,-0.008759497,0.001091282,0.008759497,0.001091282,1.309996769,0.225811951,114.1618108,14.22258992,1-sigma propagated from slope standard error,Run24_analysis.png,5/21/2025 2:52,7.31E-06,46.981,1.672134349,5.56E-05,66.114,3.031645628,0.00023355,70.916,3.547247119,0.000241733,71.122,3.582415706,0.000764469,76.662,4.367346902,0.000510317,83.683,5.200941796,0.000109627,106.994,8,,,,10,24,2:54:33,135.16,105.01,85.99,299.99,2.51,1.5,0.51,1.43,0.92,11.98,,19.99,3.9,2,0.055,31,7,2001,0,0,,
Run25.mca,90.997,5/21/2025,3:22:09 AM,9.998424,9.84 x 1.0161,5335,11095,1024,135.4545987,148.0344893,242.383669,181,0.380447232,0.093476513,0.307442585,-0.008748072,0.000834407,0.008748072,0.000834407,1.360240775,0.164478984,114.310897,10.90317677,1-sigma propagated from slope standard error,Run25_analysis.png,5/21/2025 3:22,5.76E-06,46.981,1.672134349,5.65E-06,65.782,3.011452835,7.27E-05,66.774,3.071787927,0.000284175,71.224,3.599829279,1.62E-05,72.041,3.739308579,0.000456597,84.032,5.242378147,0.000124843,107.335,8,,unstable plasma; increasing sextupole field is increasing FCV1 value,changing sextupole,10,25,3:23:48,135.04,105,82.01,299.99,2.52,1.51,0.54,1.43,0.95,11.98,,19.99,4,2,0.03,31,8,2005,0,0,,
Run26.mca,90.011,5/21/2025,3:34:48 AM,9.998424,9.84 x 1.0161,6106,12761,1024,149.0828135,157.9935694,247.101128,171,0.425109363,0.101894906,0.321093075,-0.010608898,0.000949007,0.010608898,0.000949007,1.878015738,0.193780749,94.26049821,8.431962401,1-sigma propagated from slope standard error,Run26_analysis.png,5/21/2025 3:34,5.47E-06,48.21,1.752131745,1.75E-05,65.672,3.004762451,8.42E-05,66.446,3.051838421,8.90E-05,66.666,3.065219188,1.61E-06,74.044,4.056514908,0.000505314,83.597,5.190731119,0.000114204,107.269,8,,,,10,26,3:36:25,135,105,82.01,320,2.52,1.51,0.54,1.53,0.94,11.98,,19.99,3.9,2,0.041,30,8,1997,0,0,,
Run27.mca,96.932,5/21/2025,3:51:31 AM,9.998424,9.84 x 1.0161,8234,17119,1024,148.0344893,152.2277862,247.6252901,183,0.472738821,0.072717592,0.271147748,-0.009221421,0.00072387,0.009221421,0.00072387,1.84460387,0.146102353,108.4431506,8.512656382,1-sigma propagated from slope standard error,Run27_analysis.png,5/21/2025 3:51,8.06E-06,46.513,1.641671549,6.13E-05,66.886,3.078599954,0.000262511,71.329,3.617755015,0.000719278,76.665,4.367703089,3.83E-05,78.269,4.558144081,0.000474475,83.599,5.190968577,0.000118428,107.679,8,,,,10,27,3:53:18,135,105,82.01,340,2.52,1.51,0.54,1.62,1.18,13.98,,19.99,3.88,2,0,10,5.07,2000,0,0,,
Run28.mca,112.746,5/21/2025,3:56:59 AM,9.998424,9.84 x 1.0161,14041,30244,1024,143.3170303,151.703624,248.6736143,186,0.608339824,0.035834685,0.190326541,-0.008382789,0.000495862,0.008382789,0.000495862,2.094826753,0.100242186,119.292038,7.056415258,1-sigma propagated from slope standard error,Run28_analysis.png,5/21/2025 3:56,8.88E-06,47.289,1.692182516,6.05E-05,66.112,3.031523984,0.000250686,71.017,3.56448997,1.41E-05,71.733,3.686726419,0.000760855,76.373,4.33303428,0.000510011,83.942,5.231692555,0.000126479,107.74,8,,,,10,28,3:58:55,135,105,82.01,360,2.52,1.51,0.54,1.72,1.32,13.98,,19.99,4.25,2,0.01,10,6.41,2001,0,0,,
